OrderID,OrderDate,CustomerID,ProductID,Channel,Qty,DiscountPct,ListPrice,UnitPrice,NetPrice,LineAmount,IsReturn,IsCancelled
12852,2024-10-18,208,1044,Ecommerce,3,0.1,1180.36,1210.56,1089.5,3268.5,0,0
12853,2024-02-05,156,1049,Partners,4,0.05,1315.74,1304.95,1239.7,4958.8,0,0
12854,2025-03-02,19,1031,Retail,3,0.1,1793.35,1833.02,1649.72,4949.16,0,0
12855,2024-02-08,78,1089,Partners,6,0.0,85.6,84.75,84.75,508.5,0,0
12856,2025-02-22,319,1022,Partners,4,0.0,1605.82,1605.85,1605.85,6423.4,0,0
12857,2025-09-19,170,1017,Retail,5,0.0,2452.12,2422.59,2422.59,12112.95,0,0
12858,2024-01-21,376,1051,Partners,4,0.0,1164.7,1159.0,1159.0,4636.0,0,0
12859,2025-07-12,238,1022,Partners,4,0.0,1605.82,1665.7,1665.7,6662.8,0,1
12860,2024-06-30,232,1056,Retail,4,0.1,1004.29,1006.65,905.98,3623.92,0,0
12861,2025-04-13,22,1085,Ecommerce,1,0.1,80.72,83.51,75.16,75.16,0,0
12862,2024-09-14,311,1004,Retail,7,0.15,2977.99,2999.61,2549.67,17847.69,0,0
12863,2024-06-02,368,1023,Retail,1,0.1,1834.91,1811.05,1629.94,1629.94,0,0
12864,2024-03-06,77,1027,Ecommerce,3,0.0,1980.3,1924.75,1924.75,5774.25,0,0
12865,2025-02-22,126,1044,Retail,4,0.0,1180.36,1189.76,1189.76,4759.04,0,0
12866,2024-01-21,206,1064,Retail,1,0.05,829.63,842.96,800.81,800.81,0,0
12867,2025-03-14,333,1085,Ecommerce,1,0.15,80.72,82.38,70.02,70.02,0,0
12868,2025-09-13,231,1016,Retail,9,0.0,2213.39,2121.53,2121.53,19093.77,0,0
12869,2024-06-14,220,1089,Retail,4,0.0,85.6,83.47,83.47,333.88,0,0
12870,2024-07-26,54,1052,Ecommerce,4,0.1,1264.5,1308.44,1177.6,4710.4,1,0
12871,2025-07-09,80,1093,Retail,1,0.0,92.02,96.11,96.11,96.11,0,0
12872,2025-02-08,135,1081,Ecommerce,5,0.0,772.77,762.16,762.16,3810.8,0,0
12873,2024-08-28,41,1044,Retail,1,0.0,1180.36,1123.26,1123.26,1123.26,0,0
12874,2024-06-22,333,1053,Retail,9,0.0,1210.99,1259.47,1259.47,11335.23,0,0
12875,2025-05-30,304,1038,Ecommerce,7,0.05,1852.29,1827.57,1736.19,12153.33,0,0
12876,2024-02-15,85,1074,Ecommerce,2,0.0,877.39,905.4,905.4,1810.8,1,0
12877,2024-02-01,261,1020,Partners,4,0.05,2600.55,2558.43,2430.51,9722.04,0,0
12878,2025-04-03,36,1093,Ecommerce,7,0.1,92.02,92.74,83.47,584.29,0,0
12879,2024-06-26,281,1050,Retail,2,0.05,1162.74,1132.89,1076.25,2152.5,0,0
12880,2024-05-27,135,1098,Partners,8,0.05,68.71,71.5,67.92,543.36,0,0
12881,2025-06-22,373,1032,Retail,1,0.0,1708.12,1669.55,1669.55,1669.55,0,0
12882,2025-02-04,66,1039,Partners,9,0.0,1638.76,1670.72,1670.72,15036.48,0,0
12883,2024-10-20,40,1074,Ecommerce,3,0.0,877.39,879.61,879.61,2638.83,0,0
12884,2024-01-26,144,1003,Ecommerce,3,0.0,2723.47,2754.31,2754.31,8262.93,0,0
12885,2024-06-05,30,1076,Retail,5,0.0,683.8,708.29,708.29,3541.45,0,0
12886,2024-01-09,183,1068,Retail,9,0.0,911.49,875.83,875.83,7882.47,0,0
12887,2025-03-23,204,1089,Partners,4,0.0,85.6,88.11,88.11,352.44,0,1
12888,2025-07-25,86,1093,Retail,4,0.1,92.02,92.34,83.11,332.44,0,0
12889,2025-02-12,94,1035,Partners,3,0.1,2043.3,2143.7,1929.33,5787.99,0,0
12890,2025-02-02,375,1048,Partners,6,0.0,1046.62,1084.18,1084.18,6505.08,0,0
12891,2025-09-29,169,1044,Partners,9,0.0,1180.36,1231.17,1231.17,11080.53,0,0
12892,2025-04-07,262,1018,Partners,5,0.1,2931.21,2966.85,2670.16,13350.8,1,0
12893,2024-08-06,203,1055,Retail,2,0.05,960.68,968.82,920.38,1840.76,0,0
12894,2024-04-26,154,1046,Partners,6,0.05,1158.24,1126.77,1070.43,6422.58,0,0
12895,2024-09-07,200,1013,Ecommerce,6,0.0,2065.94,1996.69,1996.69,11980.14,0,0
12896,2025-02-24,25,1047,Ecommerce,6,0.1,1395.08,1417.19,1275.47,7652.82,1,0
12897,2025-09-10,111,1029,Partners,5,0.0,1776.78,1856.9,1856.9,9284.5,0,0
12898,2024-02-13,335,1057,Ecommerce,6,0.05,1300.51,1261.29,1198.23,7189.38,0,0
12899,2024-06-24,385,1044,Partners,8,0.05,1180.36,1144.66,1087.43,8699.44,0,0
12900,2024-03-31,58,1013,Retail,9,0.05,2065.94,1964.57,1866.34,16797.06,0,0
12901,2024-10-04,130,1077,Ecommerce,6,0.0,749.93,762.15,762.15,4572.9,0,0
12902,2025-06-15,135,1088,Retail,5,0.1,92.39,88.15,79.34,396.7,0,0
12903,2025-09-18,84,1062,Ecommerce,7,0.0,985.5,1021.36,1021.36,7149.52,0,0
12904,2025-02-26,322,1048,Retail,7,0.0,1046.62,1001.64,1001.64,7011.48,0,0
12905,2024-07-07,299,1044,Ecommerce,9,0.05,1180.36,1238.83,1176.89,10592.01,0,0
12906,2024-03-03,131,1049,Retail,9,0.1,1315.74,1274.6,1147.14,10324.26,0,0
12907,2024-11-16,72,1029,Retail,5,0.0,1776.78,1834.37,1834.37,9171.85,0,0
12908,2025-04-03,138,1074,Retail,6,0.15,877.39,915.81,778.44,4670.64,0,0
12909,2024-09-24,305,1005,Ecommerce,8,0.1,2538.5,2435.31,2191.78,17534.24,0,0
12910,2024-09-27,239,1042,Ecommerce,1,0.1,1275.55,1258.53,1132.68,1132.68,0,0
12911,2024-01-01,16,1090,Retail,9,0.1,89.62,88.42,79.58,716.22,0,0
12912,2025-04-22,60,1070,Retail,5,0.0,909.27,922.55,922.55,4612.75,0,0
12913,2024-08-11,160,1044,Retail,1,0.1,1180.36,1177.46,1059.71,1059.71,1,0
12914,2025-02-21,4,1056,Retail,8,0.05,1004.29,994.49,944.77,7558.16,0,0
12915,2024-09-23,310,1048,Ecommerce,6,0.05,1046.62,1094.73,1039.99,6239.94,0,1
12916,2024-10-04,395,1024,Retail,3,0.0,2094.57,1996.99,1996.99,5990.97,0,0
12917,2025-03-22,171,1103,Retail,3,0.0,77.69,74.02,74.02,222.06,0,0
12918,2024-02-15,60,1031,Retail,9,0.1,1793.35,1780.04,1602.04,14418.36,0,0
12919,2024-03-19,366,1066,Partners,1,0.1,948.79,934.86,841.37,841.37,0,0
12920,2024-01-01,61,1083,Ecommerce,9,0.0,887.97,908.9,908.9,8180.1,0,0
12921,2024-03-31,12,1075,Retail,6,0.0,795.46,832.49,832.49,4994.94,0,0
12922,2025-09-02,123,1044,Ecommerce,9,0.0,1180.36,1131.86,1131.86,10186.74,0,0
12923,2025-04-25,70,1097,Retail,5,0.1,86.95,90.54,81.49,407.45,0,0
12924,2024-01-31,66,1104,Partners,9,0.1,83.2,87.07,78.36,705.24,0,0
12925,2025-01-22,142,1087,Retail,1,0.0,88.9,85.24,85.24,85.24,0,1
12926,2025-09-16,364,1044,Ecommerce,8,0.0,1180.36,1237.05,1237.05,9896.4,0,0
12927,2024-10-03,117,1101,Ecommerce,4,0.05,75.43,76.23,72.42,289.68,0,0
12928,2025-08-26,225,1055,Partners,4,0.0,960.68,921.64,921.64,3686.56,0,0
12929,2024-06-26,388,1054,Retail,4,0.0,1159.15,1141.8,1141.8,4567.2,0,1
12930,2024-01-17,88,1079,Retail,5,0.1,736.13,730.41,657.37,3286.85,0,0
12931,2025-01-08,60,1084,Partners,4,0.05,89.48,88.88,84.44,337.76,0,0
12932,2025-03-22,203,1089,Partners,8,0.05,85.6,81.71,77.62,620.96,0,0
12933,2024-11-27,158,1040,Partners,1,0.05,1766.05,1848.14,1755.73,1755.73,0,0
12934,2025-03-07,399,1047,Partners,9,0.0,1395.08,1345.54,1345.54,12109.86,0,0
12935,2024-11-19,374,1008,Retail,2,0.1,2268.44,2155.54,1939.99,3879.98,0,0
12936,2024-12-18,161,1092,Partners,5,0.0,65.3,62.4,62.4,312.0,0,0
12937,2024-07-22,89,1011,Retail,5,0.1,2803.74,2775.83,2498.25,12491.25,0,0
12938,2025-07-11,136,1013,Retail,9,0.1,2065.94,1995.77,1796.19,16165.71,0,0
12939,2024-04-01,256,1008,Ecommerce,1,0.05,2268.44,2343.51,2226.33,2226.33,0,0
12940,2024-03-04,228,1035,Retail,4,0.0,2043.3,2102.7,2102.7,8410.8,0,0
12941,2024-03-10,126,1088,Retail,4,0.05,92.39,92.41,87.79,351.16,0,0
12942,2024-11-18,223,1074,Ecommerce,2,0.0,877.39,859.43,859.43,1718.86,0,0
12943,2025-07-09,291,1001,Partners,1,0.05,2779.92,2846.73,2704.39,2704.39,0,0
12944,2024-04-20,399,1095,Retail,8,0.0,79.22,75.64,75.64,605.12,0,0
12945,2025-05-25,282,1040,Retail,7,0.0,1766.05,1727.18,1727.18,12090.26,0,0
12946,2025-08-20,68,1077,Retail,7,0.0,749.93,780.56,780.56,5463.92,0,0
12947,2024-11-12,381,1072,Ecommerce,1,0.05,738.79,723.64,687.46,687.46,0,0
12948,2025-02-07,270,1044,Partners,2,0.0,1180.36,1162.17,1162.17,2324.34,0,0
12949,2025-05-09,284,1021,Retail,6,0.0,2124.09,2110.16,2110.16,12660.96,0,0
12950,2024-10-29,219,1025,Ecommerce,8,0.0,1535.88,1532.5,1532.5,12260.0,0,0
12951,2025-08-31,84,1075,Partners,1,0.1,795.46,768.33,691.5,691.5,0,0
12952,2024-07-29,26,1043,Ecommerce,2,0.0,1137.77,1152.4,1152.4,2304.8,0,0
12953,2024-01-06,84,1029,Retail,6,0.05,1776.78,1758.27,1670.36,10022.16,0,0
12954,2025-07-19,238,1055,Ecommerce,7,0.0,960.68,927.62,927.62,6493.34,0,0
12955,2024-09-15,244,1007,Retail,3,0.0,2072.05,2054.2,2054.2,6162.6,0,0
12956,2024-07-04,316,1036,Retail,5,0.0,1993.43,1910.0,1910.0,9550.0,0,1
12957,2024-01-10,358,1050,Retail,5,0.0,1162.74,1151.9,1151.9,5759.5,0,0
12958,2024-07-22,17,1009,Ecommerce,8,0.05,2499.88,2542.42,2415.3,19322.4,0,0
12959,2024-02-26,350,1101,Retail,8,0.05,75.43,74.95,71.2,569.6,0,0
12960,2025-05-12,345,1042,Partners,9,0.05,1275.55,1275.0,1211.25,10901.25,1,0
12961,2025-03-23,112,1055,Retail,3,0.0,960.68,965.93,965.93,2897.79,0,0
12962,2024-08-27,388,1069,Retail,6,0.1,791.14,769.33,692.4,4154.4,0,0
12963,2025-05-22,175,1003,Partners,2,0.15,2723.47,2588.54,2200.26,4400.52,0,0
12964,2024-01-17,115,1102,Retail,9,0.05,90.01,93.07,88.42,795.78,0,0
12965,2024-01-28,151,1074,Retail,2,0.1,877.39,855.7,770.13,1540.26,0,0
12966,2025-03-01,33,1094,Retail,8,0.05,72.85,70.39,66.87,534.96,0,0
12967,2024-11-09,188,1040,Retail,3,0.15,1766.05,1739.01,1478.16,4434.48,0,0
12968,2025-07-19,253,1065,Retail,3,0.05,715.24,740.07,703.07,2109.21,0,0
12969,2025-01-30,46,1005,Retail,3,0.1,2538.5,2492.03,2242.83,6728.49,0,0
12970,2024-03-10,70,1062,Ecommerce,4,0.0,985.5,1000.25,1000.25,4001.0,0,0
12971,2024-12-23,234,1019,Partners,9,0.15,2024.9,2112.83,1795.91,16163.19,0,0
12972,2024-06-16,60,1064,Retail,2,0.1,829.63,837.39,753.65,1507.3,0,0
12973,2024-10-03,245,1019,Retail,9,0.05,2024.9,1970.71,1872.17,16849.53,0,0
12974,2024-12-26,333,1088,Ecommerce,5,0.1,92.39,91.42,82.28,411.4,1,0
12975,2025-02-07,354,1092,Partners,5,0.0,65.3,67.25,67.25,336.25,0,0
12976,2024-06-15,1,1080,Ecommerce,1,0.05,692.96,679.82,645.83,645.83,0,0
12977,2024-05-19,305,1072,Retail,3,0.0,738.79,721.45,721.45,2164.35,0,0
12978,2024-12-26,367,1061,Retail,3,0.1,1287.8,1311.49,1180.34,3541.02,0,0
12979,2025-01-20,197,1014,Retail,7,0.1,2288.15,2315.47,2083.92,14587.44,0,0
12980,2024-01-24,295,1023,Retail,5,0.0,1834.91,1796.65,1796.65,8983.25,0,0
12981,2025-02-21,51,1002,Partners,7,0.0,2438.41,2537.29,2537.29,17761.03,1,0
12982,2024-09-24,353,1082,Retail,1,0.05,783.4,803.29,763.13,763.13,0,0
12983,2025-09-23,275,1021,Retail,7,0.0,2124.09,2164.69,2164.69,15152.83,0,0
12984,2024-07-16,261,1095,Retail,2,0.15,79.22,77.64,65.99,131.98,0,0
12985,2024-01-13,98,1061,Ecommerce,1,0.0,1287.8,1336.55,1336.55,1336.55,0,0
12986,2024-04-21,125,1102,Partners,9,0.05,90.01,86.73,82.39,741.51,0,0
12987,2025-09-01,255,1097,Partners,9,0.0,86.95,85.05,85.05,765.45,0,0
12988,2025-05-17,321,1086,Partners,1,0.0,78.74,75.66,75.66,75.66,0,0
12989,2025-07-23,138,1041,Retail,2,0.1,1694.14,1671.41,1504.27,3008.54,0,0
12990,2024-12-17,198,1029,Partners,2,0.05,1776.78,1791.03,1701.48,3402.96,0,0
12991,2024-04-02,101,1072,Partners,9,0.0,738.79,764.21,764.21,6877.89,0,0
12992,2024-11-08,169,1090,Retail,5,0.05,89.62,93.61,88.93,444.65,0,0
12993,2024-12-23,104,1010,Ecommerce,4,0.0,2679.23,2678.33,2678.33,10713.32,0,0
12994,2024-02-21,217,1103,Retail,4,0.1,77.69,76.66,68.99,275.96,0,0
12995,2025-01-23,349,1000,Partners,7,0.05,2076.31,2122.53,2016.4,14114.8,0,0
12996,2025-06-19,4,1089,Ecommerce,1,0.0,85.6,86.26,86.26,86.26,0,0
12997,2024-01-18,70,1069,Retail,4,0.0,791.14,792.65,792.65,3170.6,0,0
12998,2024-12-07,83,1037,Partners,7,0.1,1666.08,1598.89,1439.0,10073.0,0,0
12999,2024-02-13,41,1071,Ecommerce,9,0.0,681.96,676.69,676.69,6090.21,0,0
13000,2024-06-12,15,1056,Retail,5,0.05,1004.29,998.72,948.78,4743.9,0,0
13001,2024-11-22,164,1006,Partners,4,0.05,2501.12,2539.47,2412.5,9650.0,0,0
13002,2024-01-18,39,1046,Retail,4,0.15,1158.24,1182.88,1005.45,4021.8,0,0
13003,2025-01-02,191,1046,Ecommerce,3,0.15,1158.24,1159.08,985.22,2955.66,0,0
13004,2025-07-31,96,1073,Ecommerce,3,0.0,788.16,815.42,815.42,2446.26,0,0
13005,2025-05-13,116,1010,Retail,9,0.05,2679.23,2666.36,2533.04,22797.36,0,0
13006,2024-01-19,267,1003,Retail,9,0.1,2723.47,2672.45,2405.2,21646.8,0,0
13007,2024-10-13,35,1046,Ecommerce,9,0.05,1158.24,1190.0,1130.5,10174.5,0,0
13008,2024-11-16,5,1048,Ecommerce,3,0.0,1046.62,1098.55,1098.55,3295.65,0,0
13009,2024-06-25,302,1027,Partners,1,0.0,1980.3,2056.5,2056.5,2056.5,0,0
13010,2024-01-23,137,1088,Partners,5,0.0,92.39,94.43,94.43,472.15,0,0
13011,2025-05-23,179,1100,Ecommerce,5,0.05,66.22,66.53,63.2,316.0,0,0
13012,2025-05-03,239,1033,Ecommerce,1,0.05,1783.73,1847.45,1755.08,1755.08,0,0
13013,2024-03-30,367,1085,Ecommerce,6,0.0,80.72,82.96,82.96,497.76,0,0
13014,2024-08-12,299,1071,Retail,9,0.0,681.96,687.63,687.63,6188.67,0,0
13015,2024-01-03,178,1076,Retail,7,0.0,683.8,691.97,691.97,4843.79,0,0
13016,2025-05-10,108,1044,Retail,2,0.0,1180.36,1203.51,1203.51,2407.02,1,0
13017,2025-03-25,133,1059,Partners,1,0.0,1294.16,1324.64,1324.64,1324.64,0,0
13018,2025-03-13,307,1012,Ecommerce,3,0.0,2380.94,2493.03,2493.03,7479.09,0,0
13019,2024-12-08,14,1037,Partners,6,0.0,1666.08,1726.25,1726.25,10357.5,0,0
13020,2024-10-29,325,1019,Retail,9,0.0,2024.9,1930.94,1930.94,17378.46,0,0
13021,2024-12-19,120,1049,Partners,4,0.1,1315.74,1302.19,1171.97,4687.88,0,0
13022,2025-02-12,324,1091,Ecommerce,8,0.1,94.05,93.0,83.7,669.6,0,0
13023,2025-08-14,134,1046,Partners,8,0.05,1158.24,1118.9,1062.96,8503.68,0,0
13024,2025-09-21,366,1096,Retail,5,0.05,89.5,93.94,89.24,446.2,0,0
13025,2025-03-24,356,1058,Partners,9,0.05,1211.69,1208.43,1148.01,10332.09,0,0
13026,2024-11-24,191,1065,Partners,9,0.05,715.24,697.92,663.02,5967.18,1,0
13027,2025-05-02,188,1036,Retail,7,0.05,1993.43,1923.09,1826.94,12788.58,0,0
13028,2024-10-28,386,1047,Partners,3,0.0,1395.08,1339.74,1339.74,4019.22,0,0
13029,2024-11-30,291,1039,Ecommerce,7,0.1,1638.76,1663.8,1497.42,10481.94,0,0
13030,2024-02-23,327,1041,Retail,7,0.0,1694.14,1613.73,1613.73,11296.11,0,0
13031,2025-08-10,372,1085,Ecommerce,4,0.1,80.72,77.52,69.77,279.08,0,1
13032,2024-11-30,142,1073,Retail,8,0.0,788.16,815.52,815.52,6524.16,0,0
13033,2024-11-08,45,1086,Ecommerce,6,0.1,78.74,77.58,69.82,418.92,0,0
13034,2025-02-20,208,1003,Ecommerce,1,0.1,2723.47,2821.97,2539.77,2539.77,0,0
13035,2024-07-02,127,1058,Ecommerce,9,0.1,1211.69,1260.46,1134.41,10209.69,0,0
13036,2024-01-17,44,1077,Ecommerce,3,0.1,749.93,717.21,645.49,1936.47,0,0
13037,2025-07-25,87,1089,Retail,4,0.0,85.6,83.93,83.93,335.72,0,0
13038,2024-05-21,78,1049,Retail,2,0.0,1315.74,1364.59,1364.59,2729.18,0,0
13039,2025-08-15,224,1049,Retail,8,0.0,1315.74,1280.17,1280.17,10241.36,0,0
13040,2025-04-15,317,1014,Retail,8,0.05,2288.15,2202.31,2092.19,16737.52,0,0
13041,2024-09-04,224,1011,Ecommerce,8,0.0,2803.74,2866.32,2866.32,22930.56,0,0
13042,2025-07-08,396,1079,Ecommerce,9,0.1,736.13,730.8,657.72,5919.48,0,0
13043,2025-03-16,164,1056,Retail,2,0.0,1004.29,984.27,984.27,1968.54,0,0
13044,2025-06-22,310,1080,Retail,4,0.0,692.96,698.93,698.93,2795.72,0,0
13045,2024-06-15,36,1032,Partners,9,0.0,1708.12,1788.52,1788.52,16096.68,0,0
13046,2024-03-19,11,1081,Retail,7,0.0,772.77,786.61,786.61,5506.27,0,0
13047,2025-08-06,271,1064,Retail,8,0.1,829.63,831.88,748.69,5989.52,0,0
13048,2024-12-11,160,1077,Ecommerce,7,0.0,749.93,753.37,753.37,5273.59,0,0
13049,2025-05-03,163,1054,Ecommerce,5,0.0,1159.15,1206.06,1206.06,6030.3,0,0
13050,2024-04-12,82,1078,Partners,4,0.05,743.82,739.65,702.67,2810.68,0,0
13051,2025-05-05,131,1076,Retail,3,0.0,683.8,688.43,688.43,2065.29,0,0
13052,2024-11-18,67,1022,Ecommerce,5,0.1,1605.82,1599.28,1439.35,7196.75,0,0
13053,2024-08-24,344,1013,Ecommerce,4,0.0,2065.94,1991.34,1991.34,7965.36,0,0
13054,2024-08-26,211,1070,Partners,7,0.05,909.27,892.79,848.15,5937.05,0,0
13055,2025-04-19,181,1084,Ecommerce,5,0.0,89.48,91.42,91.42,457.1,0,0
13056,2025-07-28,254,1003,Partners,3,0.1,2723.47,2650.59,2385.53,7156.59,0,0
13057,2024-07-21,45,1010,Retail,2,0.0,2679.23,2701.08,2701.08,5402.16,0,0
13058,2024-06-01,16,1075,Retail,3,0.0,795.46,810.19,810.19,2430.57,0,0
13059,2024-07-26,58,1086,Ecommerce,2,0.1,78.74,76.63,68.97,137.94,0,0
13060,2024-01-12,22,1071,Partners,5,0.0,681.96,702.67,702.67,3513.35,0,0
13061,2024-11-08,171,1087,Retail,3,0.1,88.9,89.84,80.86,242.58,0,0
13062,2025-08-02,349,1021,Partners,5,0.0,2124.09,2227.49,2227.49,11137.45,0,0
13063,2024-12-23,127,1039,Partners,2,0.1,1638.76,1584.95,1426.46,2852.92,0,0
13064,2024-04-08,198,1101,Retail,2,0.0,75.43,76.34,76.34,152.68,0,0
13065,2024-07-20,256,1065,Partners,8,0.05,715.24,727.09,690.74,5525.92,0,0
13066,2024-12-18,21,1059,Retail,2,0.0,1294.16,1281.61,1281.61,2563.22,0,0
13067,2025-04-14,339,1009,Ecommerce,8,0.1,2499.88,2525.02,2272.52,18180.16,0,0
13068,2024-11-04,25,1054,Partners,3,0.0,1159.15,1108.73,1108.73,3326.19,0,0
13069,2024-04-13,119,1035,Retail,4,0.0,2043.3,1974.52,1974.52,7898.08,0,0
13070,2024-03-06,314,1025,Ecommerce,1,0.0,1535.88,1598.17,1598.17,1598.17,0,0
13071,2025-09-24,351,1056,Ecommerce,3,0.0,1004.29,1036.88,1036.88,3110.64,0,0
13072,2025-05-27,389,1081,Partners,2,0.0,772.77,803.17,803.17,1606.34,0,0
13073,2024-12-10,330,1066,Retail,7,0.0,948.79,920.08,920.08,6440.56,0,0
13074,2025-02-04,241,1061,Ecommerce,8,0.05,1287.8,1277.21,1213.35,9706.8,0,0
13075,2024-12-08,11,1080,Retail,7,0.1,692.96,722.66,650.39,4552.73,0,0
13076,2024-09-24,104,1036,Ecommerce,9,0.0,1993.43,2006.03,2006.03,18054.27,0,0
13077,2025-02-10,19,1011,Ecommerce,6,0.0,2803.74,2855.95,2855.95,17135.7,0,0
13078,2025-01-09,254,1056,Retail,4,0.05,1004.29,1000.26,950.25,3801.0,0,0
13079,2024-01-14,331,1014,Retail,4,0.0,2288.15,2202.91,2202.91,8811.64,0,0
13080,2025-01-12,260,1082,Ecommerce,3,0.0,783.4,750.79,750.79,2252.37,0,0
13081,2024-12-21,66,1064,Ecommerce,1,0.05,829.63,840.53,798.5,798.5,0,0
13082,2024-07-09,56,1089,Ecommerce,2,0.0,85.6,82.06,82.06,164.12,0,0
13083,2025-01-05,188,1019,Retail,1,0.0,2024.9,2004.95,2004.95,2004.95,0,0
13084,2025-04-26,111,1054,Partners,9,0.05,1159.15,1120.63,1064.6,9581.4,0,0
13085,2025-01-06,101,1008,Retail,9,0.0,2268.44,2206.15,2206.15,19855.35,0,0
13086,2024-10-14,218,1092,Partners,5,0.1,65.3,64.37,57.93,289.65,0,0
13087,2025-02-23,253,1044,Retail,2,0.1,1180.36,1175.3,1057.77,2115.54,0,0
13088,2024-07-25,286,1095,Retail,7,0.0,79.22,77.54,77.54,542.78,0,0
13089,2025-01-31,152,1082,Ecommerce,5,0.15,783.4,773.64,657.59,3287.95,0,0
13090,2025-06-21,176,1057,Retail,7,0.1,1300.51,1319.31,1187.38,8311.66,0,0
13091,2025-09-28,249,1035,Retail,6,0.0,2043.3,2059.13,2059.13,12354.78,0,0
13092,2024-02-02,187,1040,Ecommerce,2,0.0,1766.05,1711.2,1711.2,3422.4,0,0
13093,2024-09-14,346,1066,Partners,8,0.05,948.79,947.16,899.8,7198.4,0,0
13094,2024-10-30,260,1086,Ecommerce,1,0.0,78.74,77.38,77.38,77.38,0,0
13095,2025-05-26,212,1030,Partners,5,0.0,1587.49,1541.57,1541.57,7707.85,0,0
13096,2025-09-09,22,1096,Retail,3,0.05,89.5,87.92,83.52,250.56,0,0
13097,2024-11-22,72,1066,Partners,4,0.0,948.79,949.14,949.14,3796.56,0,0
13098,2024-08-24,81,1050,Retail,4,0.0,1162.74,1121.27,1121.27,4485.08,0,0
13099,2024-04-05,233,1078,Retail,5,0.1,743.82,724.37,651.93,3259.65,0,0
13100,2024-01-07,106,1033,Retail,3,0.15,1783.73,1839.09,1563.23,4689.69,0,0
13101,2024-12-22,82,1018,Ecommerce,1,0.0,2931.21,2810.61,2810.61,2810.61,0,0
13102,2025-01-20,127,1013,Retail,8,0.1,2065.94,2160.27,1944.24,15553.92,0,0
13103,2025-01-12,98,1035,Partners,1,0.1,2043.3,2106.99,1896.29,1896.29,0,1
13104,2024-10-04,346,1003,Retail,1,0.1,2723.47,2618.91,2357.02,2357.02,0,0
13105,2025-03-28,280,1007,Retail,2,0.0,2072.05,2092.43,2092.43,4184.86,1,0
13106,2025-08-25,81,1041,Ecommerce,7,0.1,1694.14,1708.61,1537.75,10764.25,0,0
13107,2024-08-06,262,1102,Ecommerce,6,0.1,90.01,94.27,84.84,509.04,0,0
13108,2025-09-15,362,1062,Partners,2,0.0,985.5,939.07,939.07,1878.14,0,0
13109,2025-05-06,220,1083,Retail,4,0.0,887.97,892.07,892.07,3568.28,0,0
13110,2024-03-13,397,1006,Ecommerce,3,0.0,2501.12,2439.35,2439.35,7318.05,0,0
13111,2025-02-26,359,1015,Retail,1,0.0,2909.59,2887.04,2887.04,2887.04,0,0
13112,2024-09-10,232,1062,Retail,4,0.05,985.5,976.41,927.59,3710.36,0,0
13113,2024-11-09,64,1066,Ecommerce,1,0.1,948.79,907.12,816.41,816.41,0,0
13114,2025-05-26,331,1014,Retail,6,0.0,2288.15,2340.38,2340.38,14042.28,0,0
13115,2025-01-13,53,1084,Ecommerce,4,0.0,89.48,86.29,86.29,345.16,0,0
13116,2025-01-06,103,1069,Retail,5,0.1,791.14,788.19,709.37,3546.85,0,0
13117,2024-06-23,195,1086,Ecommerce,8,0.0,78.74,74.99,74.99,599.92,0,0
13118,2025-08-20,276,1090,Retail,5,0.05,89.62,87.92,83.52,417.6,0,0
13119,2024-08-29,188,1099,Partners,9,0.0,85.08,89.14,89.14,802.26,0,0
13120,2025-01-24,309,1042,Ecommerce,2,0.1,1275.55,1213.53,1092.18,2184.36,0,0
13121,2024-01-01,273,1096,Ecommerce,1,0.0,89.5,93.54,93.54,93.54,0,0
13122,2024-06-24,210,1023,Retail,5,0.05,1834.91,1896.4,1801.58,9007.9,0,0
13123,2025-08-15,225,1022,Retail,7,0.15,1605.82,1535.04,1304.78,9133.46,0,0
13124,2024-07-30,12,1087,Ecommerce,5,0.05,88.9,90.18,85.67,428.35,0,0
13125,2025-04-25,391,1067,Partners,9,0.0,942.42,979.33,979.33,8813.97,1,0
13126,2025-07-26,379,1046,Retail,7,0.05,1158.24,1112.83,1057.19,7400.33,0,0
13127,2025-06-06,106,1034,Partners,3,0.05,1703.44,1676.61,1592.78,4778.34,0,0
13128,2025-02-04,377,1104,Ecommerce,2,0.1,83.2,81.26,73.13,146.26,0,0
13129,2025-01-28,309,1026,Retail,4,0.05,1816.86,1731.35,1644.78,6579.12,0,0
13130,2024-03-24,14,1090,Ecommerce,3,0.1,89.62,92.07,82.86,248.58,0,0
13131,2025-04-17,73,1050,Retail,7,0.0,1162.74,1150.95,1150.95,8056.65,0,0
13132,2024-02-27,170,1039,Ecommerce,8,0.05,1638.76,1719.33,1633.36,13066.88,0,0
13133,2024-09-05,331,1095,Retail,5,0.05,79.22,77.12,73.26,366.3,0,0
13134,2024-01-17,7,1086,Ecommerce,4,0.0,78.74,79.95,79.95,319.8,0,0
13135,2024-12-11,263,1019,Partners,9,0.0,2024.9,2088.07,2088.07,18792.63,0,0
13136,2024-06-02,80,1029,Ecommerce,5,0.05,1776.78,1688.15,1603.74,8018.7,0,0
13137,2024-02-05,44,1041,Ecommerce,6,0.0,1694.14,1711.51,1711.51,10269.06,0,0
13138,2024-06-05,30,1092,Partners,3,0.0,65.3,65.42,65.42,196.26,0,0
13139,2025-09-24,208,1019,Retail,7,0.0,2024.9,2036.63,2036.63,14256.41,0,0
